12.4,0.83682
12.5,0.81284
12.6,0.83004
12.7,0.89769
12.8,0.77612
12.9,0.80801
13,0.88861
13.1,0.87896
13.2,0.8121
13.3,0.82675
13.4,0.82951
13.5,0.82374
13.6,0.71555
13.7,0.81655
13.8,0.85358
13.9,0.9609
14,0.76539
14.1,0.80695
14.2,0.81965
14.3,0.79201
14.4,0.80563
14.5,0.7433
14.6,0.83408
14.7,0.81396
14.8,0.86683
14.9,0.84314
15,0.89374
15.1,0.92167
15.2,0.84691
15.3,0.7791
15.4,0.85338
15.5,0.91127
15.6,0.83676
15.7,0.86109
15.8,0.79356
15.9,0.91751
16,0.86241
16.1,0.82128
16.2,0.75885
16.3,0.80833
16.4,0.79152
16.5,0.81841
16.6,0.86054
16.7,0.88482
16.8,0.85129
16.9,0.84785
17,0.86255
17.1,0.97663
17.2,0.86075
17.3,0.8513
17.4,0.9233
17.5,0.84903
17.6,0.81104
17.7,0.89143
17.8,0.82708
17.9,0.85521
18,0.88905
18.1,0.88577
18.2,0.76534
18.3,0.72753
18.4,0.81068
18.5,0.92848
18.6,0.85777
18.7,0.83855
18.8,0.83846
18.9,0.89828
19,0.86301
19.1,0.87039
19.2,0.74219
19.3,0.83813
19.4,0.8479
19.5,0.80404
19.6,0.846
19.7,0.81714
19.8,0.89085
19.9,0.81891
20,0.91279
20.1,0.84552
20.2,0.89252
20.3,0.96208
20.4,0.85127
20.5,0.92274
20.6,0.79448
20.7,0.93935
20.8,0.78785
20.9,0.84508
21,0.83209
21.1,0.79105
21.2,0.78318
21.3,0.88097
21.4,0.77927
21.5,0.78176
21.6,0.90531
21.7,0.84901
21.8,0.86798
21.9,0.80399
22,0.83927
22.1,0.86452
22.2,0.8576
22.3,0.93869
22.4,0.81813
22.5,0.84189
22.6,0.89104
22.7,0.89688
22.8,0.75084
22.9,0.82997
23,0.81577
23.1,0.84884
23.2,0.87544
23.3,0.87196
23.4,0.90679
23.5,0.87216
23.6,0.86558
23.7,0.89711
23.8,0.87129
23.9,0.78365
24,0.85539
24.1,0.76718
24.2,0.90547
24.3,0.74456
24.4,0.82247
24.5,0.85469
24.6,0.84807
24.7,0.94414
24.8,0.85277
24.9,0.8193
25,0.87935
25.1,0.78966
25.2,0.87726
25.3,0.86254
25.4,0.83035
25.5,0.81887
25.6,0.79044
25.7,0.75603
25.8,0.82874
25.9,0.88878
26,0.81421
26.1,0.92911
26.2,0.80544
26.3,0.95687
26.4,0.8152
26.5,0.85474
26.6,0.9215
26.7,0.91139
26.8,0.8118
26.9,0.88657
27,0.79389
27.1,0.76427
27.2,0.88258
27.3,0.763
27.4,0.74253
27.5,0.84638
27.6,0.91862
27.7,0.91017
27.8,0.77448
27.9,0.85104
28,0.88926
28.1,0.89775
28.2,0.92703
28.3,0.92824
28.4,0.89168
28.5,0.77757
28.6,0.85071
28.7,0.77966
28.8,0.91024
28.9,0.93561
29,0.74835
29.1,0.89012
29.2,0.83113
29.3,0.82429
29.4,0.80365
29.5,0.91119
29.6,0.86709
29.7,0.84189
29.8,0.86861
29.9,0.89831
30,0.80408
30.1,0.80772
30.2,0.88178
30.3,0.92654
30.4,0.90966
30.5,0.84126
30.6,0.78035
30.7,0.72969
30.8,0.80039
30.9,0.90308
31,0.81903
31.1,0.86056
31.2,0.85689
31.3,0.736
31.4,0.90857
31.5,0.94712
31.6,0.84382
31.7,0.89556
31.8,0.80764
31.9,0.87518
32,0.9514
32.1,0.91069
32.2,0.80997
32.3,0.79385
32.4,0.84735
32.5,0.8327
32.6,0.84127
32.7,0.90782
32.8,0.85517
32.9,0.92717
33,0.84167
33.1,0.837
33.2,0.88317
33.3,0.86467
33.4,0.8327
33.5,0.76363
33.6,0.78706
33.7,0.87356
33.8,0.86972
33.9,0.76899
34,0.84821
34.1,0.86852
34.2,0.78311
34.3,0.79179
34.4,0.90123
34.5,0.75367
34.6,0.8635
34.7,0.8899
34.8,0.75125
34.9,0.83413
35,0.78169
35.1,0.84476
35.2,0.81897
35.3,0.75734
35.4,0.8706
35.5,0.86932
35.6,0.80839
35.7,0.86551
35.8,0.77171
35.9,0.77699
36,0.78085
36.1,0.83286
36.2,0.81191
36.3,0.93348
36.4,0.83416
36.5,0.8656
36.6,0.866
36.7,0.85567
36.8,0.84646
36.9,0.89887
37,0.77824
37.1,0.918
37.2,0.87033
37.3,0.77832
37.4,0.89108
37.5,0.89448
37.6,0.9205
37.7,0.81389
37.8,0.91665
37.9,0.84763
38,0.76105
38.1,0.79519
38.2,0.88024
38.3,0.92318
38.4,0.77414
38.5,0.82751
38.6,0.79999
38.7,0.92658
38.8,0.78755
38.9,0.89869
39,0.80064
39.1,0.87046
39.2,0.76517
39.3,0.90615
39.4,0.72075
39.5,0.84677
39.6,0.85145
39.7,0.78911
39.8,0.78157
39.9,0.86011
40,0.77758
40.1,0.82772
40.2,0.68789
40.3,0.72457
40.4,0.82613
40.5,0.884
40.6,0.74537
40.7,0.86152
40.8,0.85204
40.9,0.79763
41,0.8256
41.1,0.93609
41.2,0.75623
41.3,0.85
41.4,0.8361
41.5,0.84156
41.6,0.82489
41.7,0.83898
41.8,0.81207
41.9,0.73969
42,0.79489
42.1,0.83553
42.2,0.83647
42.3,0.85344
42.4,0.93403
42.5,0.73999
42.6,0.85644
42.7,0.82893
42.8,0.81996
42.9,0.78692
43,0.81491
43.1,0.85502
43.2,0.84203
43.3,0.74015
43.4,0.86546
43.5,0.83233
43.6,0.91428
43.7,0.76366
43.8,0.78289
43.9,0.73109
44,0.81859
44.1,0.86787
44.2,0.79387
44.3,0.79157
44.4,0.8025
44.5,0.80891
44.6,0.86782
44.7,0.81714
44.8,0.79191
44.9,0.84748
45,0.74723
45.1,0.84508
45.2,0.80453
45.3,0.92152
45.4,0.78181
45.5,0.83513
45.6,0.81954
45.7,0.75931
45.8,0.85682
45.9,0.70142
46,0.71513
46.1,0.74665
46.2,0.87711
46.3,0.86072
46.4,0.74864
46.5,0.80192
46.6,0.77343
46.7,0.82196
46.8,0.91505
46.9,0.76584
47,0.90681
47.1,0.7858
47.2,0.77616
47.3,0.83892
47.4,0.84359
47.5,0.82181
47.6,0.73414
47.7,0.77263
47.8,0.76349
47.9,0.78095
48,0.76716
48.1,0.82724
48.2,0.85622
48.3,0.7928
48.4,0.83273
48.5,0.84265
48.6,0.81108
48.7,0.79045
48.8,0.77663
48.9,0.7453
49,0.78946
49.1,0.8108
49.2,0.79318
49.3,0.81309
49.4,0.8042
49.5,0.83509
49.6,0.76973
49.7,0.79502
49.8,0.81273
49.9,0.78151
50,0.81402
50.1,0.71096
50.2,0.8223
50.3,0.82215
50.4,0.79868
50.5,0.78078
50.6,0.77647
50.7,0.71256
50.8,0.85227
50.9,0.82896
51,0.7425
51.1,0.72268
51.2,0.77697
51.3,0.82996
51.4,0.83724
51.5,0.82202
51.6,0.83338
51.7,0.88241
51.8,0.70914
51.9,0.81752
52,0.79102
52.1,0.75598
52.2,0.82895
52.3,0.79252
52.4,0.85249
52.5,0.74048
52.6,0.74949
52.7,0.81323
52.8,0.74687
52.9,0.797
53,0.77054
53.1,0.84516
53.2,0.81185
53.3,0.76936
53.4,0.75747
53.5,0.76885
53.6,0.90848
53.7,0.786
53.8,0.77805
53.9,0.77799
54,0.86338
54.1,0.70065
54.2,0.84258
54.3,0.75069
54.4,0.77268
54.5,0.81992
54.6,0.73893
54.7,0.80673
54.8,0.78142
54.9,0.71491
55,0.79416
55.1,0.81327
55.2,0.81585
55.3,0.75536
55.4,0.78255
55.5,0.81418
55.6,0.80944
55.7,0.76301
55.8,0.7186
55.9,0.79552
56,0.79747
56.1,0.85622
56.2,0.70332
56.3,0.76301
56.4,0.80214
56.5,0.77507
56.6,0.88129
56.7,0.76121
56.8,0.66109
56.9,0.81549
57,0.70876
57.1,0.84417
57.2,0.79834
57.3,0.76065
57.4,0.72858
57.5,0.87017
57.6,0.7925
57.7,0.75229
57.8,0.74172
57.9,0.76717
58,0.83873
58.1,0.87117
58.2,0.77672
58.3,0.79645
58.4,0.79099
58.5,0.6921
58.6,0.78129
58.7,0.74911
58.8,0.75235
58.9,0.76593
59,0.62867
59.1,0.73622
59.2,0.81049
59.3,0.77846
59.4,0.74636
59.5,0.75485
59.6,0.71764
59.7,0.73651
59.8,0.74197
59.9,0.76156
60,0.80001
60.1,0.76931
60.2,0.76612
60.3,0.72808
60.4,0.81853
60.5,0.78113
60.6,0.79741
60.7,0.77983
60.8,0.809
60.9,0.844
61,0.74655
61.1,0.79502
61.2,0.80161
61.3,0.76697
61.4,0.86277
61.5,0.718
61.6,0.74239
61.7,0.77036
61.8,0.76754
61.9,0.75486
62,0.74179
62.1,0.80677
62.2,0.7623
62.3,0.72475
62.4,0.85051
62.5,0.81025
62.6,0.83887
62.7,0.76287
62.8,0.85978
62.9,0.80975
63,0.67315
63.1,0.70007
63.2,0.79231
63.3,0.7571
63.4,0.75551
63.5,0.81623
63.6,0.8474
63.7,0.78164
63.8,0.76824
63.9,0.87422
64,0.76094
64.1,0.73875
64.2,0.73132
64.3,0.7241
64.4,0.76477
64.5,0.71745
64.6,0.66738
64.7,0.69587
64.8,0.78173
64.9,0.8143
65,0.81968
65.1,0.87501
65.2,0.70498
65.3,0.82723
65.4,0.76291
65.5,0.73526
65.6,0.73715
65.7,0.80278
65.8,0.79061
65.9,0.66764
66,0.80902
66.1,0.79888
66.2,0.74563
66.3,0.70822
66.4,0.71864
66.5,0.69516
66.6,0.75429
66.7,0.73721
66.8,0.74089
66.9,0.76741
67,0.74132
67.1,0.67117
67.2,0.72595
67.3,0.72957
67.4,0.6698
67.5,0.79973
67.6,0.64698
67.7,0.77627
67.8,0.74029
67.9,0.73668
68,0.78714
68.1,0.73945
68.2,0.74315
68.3,0.71079
68.4,0.81053
68.5,0.80369
68.6,0.78831
68.7,0.78043
68.8,0.79007
68.9,0.78834
69,0.77322
69.1,0.78498
69.2,0.71783
69.3,0.75464
69.4,0.78058
69.5,0.71668
69.6,0.75289
69.7,0.74337
69.8,0.81472
69.9,0.77617
70,0.80717
70.1,0.78348
70.2,0.80272
70.3,0.74744
70.4,0.75783
70.5,0.72058
70.6,0.77128
70.7,0.90553
70.8,0.75661
70.9,0.74937
71,0.79448
71.1,0.67331
71.2,0.80783
71.3,0.70897
71.4,0.77965
71.5,0.76503
71.6,0.74779
71.7,0.71521
71.8,0.77187
71.9,0.80717
72,0.78502
72.1,0.82063
72.2,0.68134
72.3,0.75168
72.4,0.68315
72.5,0.75635
72.6,0.77765
72.7,0.71214
72.8,0.81462
72.9,0.72669
73,0.78157
73.1,0.73297
73.2,0.7124
73.3,0.71343
73.4,0.6777
73.5,0.82626
73.6,0.62783
73.7,0.68566
73.8,0.65091
73.9,0.68297
74,0.61051
74.1,0.78019
74.2,0.75209
74.3,0.6985
74.4,0.68499
74.5,0.68413
74.6,0.73609
74.7,0.6489
74.8,0.77034
74.9,0.74551
75,0.73289
75.1,0.78261
75.2,0.76729
75.3,0.73277
75.4,0.75156
75.5,0.74336
75.6,0.71873
75.7,0.80562
75.8,0.81017
75.9,0.7537
76,0.69876
76.1,0.69147
76.2,0.76269
76.3,0.73694
76.4,0.70953
76.5,0.75682
76.6,0.69102
76.7,0.76731
76.8,0.67071
76.9,0.62767
77,0.73999
77.1,0.70134
77.2,0.82703
77.3,0.81915
77.4,0.71996
77.5,0.70228
77.6,0.73985
77.7,0.73491
77.8,0.82004
77.9,0.73341
78,0.81116
78.1,0.81281
78.2,0.87699
78.3,0.7321
78.4,0.72737
78.5,0.83499
78.6,0.71436
78.7,0.66057
78.8,0.75575
78.9,0.77651
79,0.73342
79.1,0.73412
79.2,0.68359
79.3,0.83795
79.4,0.76197
79.5,0.7246
79.6,0.77216
79.7,0.79388
79.8,0.69984
79.9,0.76361
80,0.72833
80.1,0.83508
80.2,0.76059
80.3,0.69651
80.4,0.7473
80.5,0.77541
80.6,0.85809
80.7,0.75515
80.8,0.78186
80.9,0.81343
81,0.77895
81.1,0.71014
81.2,0.74569
81.3,0.72098
81.4,0.78933
81.5,0.83113
81.6,0.75314
81.7,0.8071
81.8,0.71966
81.9,0.76259
82,0.74594
82.1,0.83641
82.2,0.76973
82.3,0.79355
82.4,0.73825
82.5,0.72378
82.6,0.77533
82.7,0.71482
82.8,0.6878
82.9,0.74093
83,0.83614
83.1,0.73672
83.2,0.76753
83.3,0.72696
83.4,0.65428
83.5,0.75698
83.6,0.84181
83.7,0.74071
83.8,0.69994
83.9,0.70808
84,0.77599
84.1,0.73694
84.2,0.8073
84.3,0.74451
84.4,0.65419
84.5,0.73667
84.6,0.79442
84.7,0.81033
84.8,0.82343
84.9,0.8094
85,0.81322
85.1,0.85444
85.2,0.83664
85.3,0.76889
85.4,0.73649
85.5,0.7465
85.6,0.79582
85.7,0.82129
85.8,0.7487
85.9,0.83691
86,0.72523
86.1,0.73841
86.2,0.74253
86.3,0.72898
86.4,0.80578
86.5,0.75314
86.6,0.85528
86.7,0.76261
86.8,0.85644
86.9,0.64184
87,0.78164
87.1,0.77794
87.2,0.86074
87.3,0.77729
87.4,0.85338
87.5,0.85928
87.6,0.73385
87.7,0.70556
87.8,0.80823
87.9,0.72479
88,0.75791
88.1,0.73744
88.2,0.77127
88.3,0.79629
88.4,0.80231
88.5,0.77372
88.6,0.71983
88.7,0.72506
88.8,0.78226
88.9,0.65867
89,0.70941
89.1,0.69008
89.2,0.75222
89.3,0.79312
89.4,0.88734
89.5,0.76915
89.6,0.71622
89.7,0.74718
89.8,0.79302
89.9,0.82145
90,0.74766
90.1,0.77063
90.2,0.83041
90.3,0.78257
90.4,0.77566
90.5,0.75534
90.6,0.75292
90.7,0.82532
90.8,0.7461
90.9,0.77058
91,0.72152
91.1,0.80366
91.2,0.7862
91.3,0.79609
91.4,0.77293
91.5,0.73744
91.6,0.77055
91.7,0.71089
91.8,0.75843
91.9,0.891
92,0.85953
92.1,0.81958
92.2,0.79837
92.3,0.81807
92.4,0.7965
92.5,0.82389
92.6,0.83787
92.7,0.7268
92.8,0.76859
92.9,0.77707
93,0.75096
93.1,0.72929
93.2,0.84289
93.3,0.81296
93.4,0.73432
93.5,0.72751
93.6,0.80179
93.7,0.74628
93.8,0.7211
93.9,0.76893
94,0.73936
94.1,0.82437
94.2,0.89751
94.3,0.69743
94.4,0.82464
94.5,0.80418
94.6,0.74123
94.7,0.83174
94.8,0.73953
94.9,0.69014
95,0.72838
95.1,0.81376
95.2,0.80566
95.3,0.83558
95.4,0.81029
95.5,0.84907
95.6,0.68611
95.7,0.77143
95.8,0.7688
95.9,0.78437
96,0.84092
96.1,0.75405
96.2,0.8008
96.3,0.69295
96.4,0.74302
96.5,0.8361
96.6,0.70223
96.7,0.86045
96.8,0.76581
96.9,0.81671
97,0.73182
97.1,0.82868
97.2,0.79118
97.3,0.85426
97.4,0.76453
97.5,0.75541
97.6,0.75468
97.7,0.89153
97.8,0.77662
97.9,0.71297
98,0.84116
98.1,0.79529
98.2,0.77656
98.3,0.82051
98.4,0.83936
98.5,0.76344
98.6,0.80115
98.7,0.78039
98.8,0.76733
98.9,0.82032
99,0.83293
99.1,0.72867
99.2,0.85299
99.3,0.80524
99.4,0.78631
99.5,0.71901
99.6,0.78588
99.7,0.79558
99.8,0.80456
99.9,0.77786
100,0.8463
100.1,0.87872
100.2,0.86281
100.3,0.78941
100.4,0.81804
100.5,0.82191
100.6,0.77079
100.7,0.80162
100.8,0.77303
100.9,0.80626
101,0.88364
101.1,0.7941
101.2,0.76723
101.3,0.87295
101.4,0.84805
101.5,0.77844
101.6,0.76817
101.7,0.87588
101.8,0.80721
101.9,0.81522
102,0.82373
102.1,0.77513
102.2,0.86133
102.3,0.92486
102.4,0.68312
102.5,0.81772
102.6,0.8554
102.7,0.76865
102.8,0.81324
102.9,0.81759
103,0.77938
103.1,0.84501
103.2,0.87073
103.3,0.82145
103.4,0.82908
103.5,0.78358
103.6,0.86714
103.7,0.80701
103.8,0.83386
103.9,0.87087
104,0.79757
104.1,0.80303
104.2,0.81757
104.3,0.80218
104.4,0.7502
104.5,0.83807
104.6,0.74217
104.7,0.79933
104.8,0.74443
104.9,0.88022
105,0.81972
105.1,0.8397
105.2,0.80291
105.3,0.89569
105.4,0.79644
105.5,0.87452
105.6,0.87489
105.7,0.79125
105.8,0.83929
105.9,0.82444
106,0.92416
106.1,0.76899
106.2,0.73976
106.3,0.83482
106.4,0.77109
106.5,0.7904
106.6,0.83672
106.7,0.75553
106.8,0.8743
106.9,0.84207
107,0.89241
107.1,0.80598
107.2,0.86751
107.3,0.76619
107.4,0.83446
107.5,0.87887
107.6,0.79057
107.7,0.82763
107.8,0.90527
107.9,0.78459
108,0.76857
108.1,0.87104
108.2,0.82346
108.3,0.76988
108.4,0.7805
108.5,0.84277
108.6,0.83797
108.7,0.80841
108.8,0.83771
108.9,0.85475
109,0.79024
109.1,0.81107
109.2,0.79104
109.3,0.89458
109.4,0.76391
109.5,0.90881
109.6,0.79988
109.7,0.82852
109.8,0.87676
109.9,0.86602
110,0.81232
110.1,0.87407
110.2,0.77091
110.3,0.89922
110.4,0.88842
110.5,0.83157
110.6,0.85109
110.7,0.88011
110.8,0.815
110.9,0.8589
111,0.86623
111.1,0.85071
111.2,0.76133
111.3,0.81581
111.4,0.73402
111.5,0.81392
111.6,0.79381
111.7,0.82873
111.8,0.85264
111.9,0.8755
112,0.82707
112.1,0.83646
112.2,0.88535
112.3,0.89974
112.4,0.84601
112.5,0.87842
112.6,0.79908
112.7,0.91508
112.8,0.80288
112.9,0.79786
113,0.86335
113.1,0.8334
113.2,0.75755
113.3,0.89096
113.4,0.87206
113.5,0.91989
113.6,0.85245
113.7,0.87317
113.8,0.78055
113.9,0.9313
114,0.9571
114.1,0.81966
114.2,0.80418
114.3,0.88913
114.4,0.78255
114.5,0.84719
114.6,0.83296
114.7,0.88122
114.8,0.74164
114.9,0.84644
115,0.85355
115.1,0.75208
115.2,0.83287
115.3,0.87246
115.4,0.77739
115.5,0.82635
115.6,0.85137
115.7,0.81557
115.8,0.92054
115.9,0.88052
116,0.81328
116.1,0.85897
116.2,0.89899
116.3,0.85512
116.4,0.87072
116.5,0.87519
116.6,0.88015
116.7,0.77722
116.8,0.80967
116.9,0.82602
117,0.76394
117.1,0.77387
117.2,0.862
117.3,0.86221
117.4,0.89064
117.5,0.86283
117.6,0.80635
117.7,0.84405
117.8,0.80914
117.9,0.88846
118,0.76969
118.1,0.88835
118.2,0.87041
118.3,0.88429
118.4,0.81683
118.5,0.85574
118.6,0.84396
118.7,0.77059
118.8,0.87049
118.9,0.8685
119,0.80933
119.1,0.90861
119.2,0.75846
119.3,0.82628
119.4,0.8274
119.5,0.81136
119.6,0.81395
119.7,0.87141
119.8,0.80367
119.9,0.8509
